X,Y,profile_id,layer_id,profile_code,layer_name,upper_depth,lower_depth,organic_surface,value,method_options,value_avg,dataset_id,country_name,positional_uncertainty,region,continent,date,licence
1.347778,13.159444,1120315,18383,NE0128,2BCcs,52,85,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.348611,13.17,1120316,18384,NE0107,Ah,0,17,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.348611,13.17,1120316,18386,NE0107,Bt1,35,53,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.35,13.604167,1120318,18390,NE0066,A,0,30,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.35,13.604167,1120318,18392,NE0066,Btg2,52,73,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.350556,13.589444,1120319,18395,NE0067,2Bwg,15,40,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.137778,1120322,18405,NE0392,Ah,0,12,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.137778,1120322,18407,NE0392,BCt,29,54,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.66,1120323,18410,NE0065,,0,12,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.66,1120323,18411,NE0065,Bw,12,35,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.66,1120323,18412,NE0065,Bt,35,90,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.1,9.766667,1121029,21684,TG0001,B21,8,50,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Togo,1 km - 10 km,Western Africa,Africa,1985-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.1,9.766667,1121029,21685,TG0001,B22,50,80,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Togo,1 km - 10 km,Western Africa,Africa,1985-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.1,9.766667,1121029,21686,TG0001,C1,80,150,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Togo,1 km - 10 km,Western Africa,Africa,1985-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
0.233333,6.083333,1119724,14261,GH0223,A1,0,23,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Ghana,1 km - 10 km,Western Africa,Africa,1971-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
0.233333,6.083333,1119724,14265,GH0223,B24,111,170,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Ghana,1 km - 10 km,Western Africa,Africa,1971-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
0.238444000482559,5.94058322906494,1119725,15631,GH0211,Ah2,10,24,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ titrimetric (for example titration excess acid) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Ghana,Circa 100 m,Western Africa,Africa,1973-12-1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
0.238444000482559,5.94058322906494,1119725,15632,GH0211,AC,24,44,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ titrimetric (for example titration excess acid) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Ghana,Circa 100 m,Western Africa,Africa,1973-12-1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
0.238444000482559,5.94058322906494,1119725,15635,GH0211,2C1,80,96,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ titrimetric (for example titration excess acid) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Ghana,Circa 100 m,Western Africa,Africa,1973-12-1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
0.238444000482559,5.94058322906494,1119725,15636,GH0211,2C2,96,115,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ titrimetric (for example titration excess acid) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Ghana,Circa 100 m,Western Africa,Africa,1973-12-1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.282222,13.244722,1120306,18345,NE0003,2Bt,19,30,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.282222,13.244722,1120306,18346,NE0003,2Btcs,30,40,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.298056,13.226944,1120309,18356,NE0014,Bwh,14,32,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.321389,13.201389,1120311,18364,NE0253,Ah,0,18,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.036389,14.167222,1120279,18251,NE0284,Ahg,0,20,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.0375,14.166944,1120280,18255,NE0339,2Ah,27,45,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.0375,14.166944,1120280,18256,NE0339,2Btg,45,55,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.040278,14.165556,1120282,18262,NE0368,2Bt1,41,56,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.041389,14.1575,1120283,18264,NE0362,Ah,0,16,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.041389,14.1575,1120283,18266,NE0362,Btgs,28,44,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.042778,14.114722,1120284,18268,NE0260,Bw,0,66,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.042778,14.114722,1120284,18269,NE0260,,66,100,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.133611,14.153056,1120285,18272,NE0351,Bt,36,65,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.134722,13.787778,1120286,18273,NE0256,Ah,0,15,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.134722,13.787778,1120286,18275,NE0256,Cw,28,35,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.138611,14.121944,1120289,18283,NE0064,Bt1,15,41,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.201111,14.103333,1120291,18288,NE0312,B/C,12,25,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.201389,14.095,1120292,18290,NE0306,B/C,8,25,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.248889,14.346111,1120297,18307,NE0298,Bgkz,40,60,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.252222,14.346944,1120299,18314,NE0300,Ahgck,0,15,0,{2.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",2,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.261667,14.353056,1120301,18323,NE0121,Bt1,15,45,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.338889,13.574444,1120314,18378,NE0068,2Bt,36,55,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.338889,13.574444,1120314,18379,NE0068,2B/C,55,69,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.350833,13.619722,1120320,18398,NE0308,AC,0,12,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.353333,13.690833,1120324,18414,NE0141,Bw,52,95,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
0.133333,6.066667,581106,107631,GH 2540_10,A1,0,25,0,{4.1},{NULL},4.1,AF-AfSP,Ghana,1 km - 10 km,Western Africa,Africa,1960-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
